,0
0,0.6950249075889587
1,0.692247748374939
2,0.6844586133956909
3,0.6725982427597046
4,0.6617712378501892
5,0.6502851247787476
6,0.6324169635772705
7,0.6181771755218506
8,0.6042937636375427
9,0.5845224857330322
10,0.5741450786590576
11,0.5757150650024414
12,0.5614271759986877
13,0.5517091751098633
14,0.5653334856033325
15,0.6017926335334778
16,0.5448586940765381
17,0.5562525987625122
18,0.5427399277687073
19,0.5120969414710999
20,0.5232440233230591
21,0.553098201751709
22,0.5577064156532288
23,0.5276423692703247
24,0.5455549955368042
25,0.5217533111572266
26,0.5311106443405151
27,0.5643705129623413
28,0.48270073533058167
29,0.5139251947402954
30,0.4707137644290924
31,0.515288770198822
32,0.5036013126373291
33,0.47630664706230164
34,0.4626029133796692
35,0.49604272842407227
36,0.4964989125728607
37,0.5088109970092773
38,0.4526428282260895
39,0.4529663622379303
40,0.4746590554714203
41,0.40920692682266235
42,0.4706050157546997
43,0.441628098487854
44,0.4542587399482727
45,0.43850579857826233
46,0.4227329194545746
47,0.44452768564224243
48,0.43539729714393616
49,0.43315064907073975
50,0.4355810880661011
51,0.42972877621650696
52,0.41965746879577637
53,0.4089077115058899
54,0.40756678581237793
55,0.4192478060722351
56,0.364889532327652
57,0.3983100950717926
58,0.38397374749183655
59,0.36393237113952637
60,0.3701153099536896
61,0.39390894770622253
62,0.4023142457008362
63,0.3784356713294983
64,0.397111713886261
65,0.3711000978946686
66,0.37393298745155334
67,0.39814600348472595
68,0.39071744680404663
69,0.3605056405067444
70,0.3516966998577118
71,0.37077680230140686
72,0.32947057485580444
73,0.3706170916557312
74,0.31579118967056274
75,0.332894891500473
76,0.37393486499786377
77,0.33530697226524353
78,0.3840429484844208
79,0.3507589101791382
80,0.34492263197898865
81,0.34994566440582275
82,0.3423292934894562
83,0.3462004065513611
84,0.3632030785083771
85,0.33083418011665344
86,0.35333630442619324
87,0.34759166836738586
88,0.33692699670791626
89,0.36399221420288086
90,0.29955756664276123
91,0.371869832277298
92,0.3409772515296936
93,0.33382049202919006
94,0.3978407680988312
95,0.3216533362865448
96,0.2941572070121765
97,0.3329186737537384
98,0.33459651470184326
99,0.31075677275657654
100,0.3534892499446869
101,0.3246869742870331
102,0.32787925004959106
103,0.3151891827583313
104,0.3249295651912689
105,0.3589082360267639
106,0.33353787660598755
107,0.31712403893470764
108,0.34525659680366516
109,0.3308654725551605
110,0.3043050467967987
111,0.3489082455635071
112,0.34710556268692017
113,0.29756784439086914
114,0.3553493916988373
115,0.3158991038799286
116,0.3157099485397339
117,0.29644837975502014
118,0.29656487703323364
119,0.2863081097602844
120,0.31524765491485596
121,0.38129934668540955
122,0.29132285714149475
123,0.35443034768104553
124,0.33494898676872253
125,0.3599803149700165
126,0.2780262231826782
127,0.3470326066017151
128,0.3541816174983978
129,0.31902390718460083
130,0.2770952582359314
131,0.2772987484931946
132,0.3323743939399719
133,0.3234995901584625
134,0.3183135688304901
135,0.29284632205963135
136,0.31305065751075745
137,0.2984004616737366
138,0.3187657594680786
139,0.3074615001678467
140,0.2854967713356018
141,0.3021349012851715
142,0.29141244292259216
143,0.33132192492485046
144,0.30293235182762146
145,0.3060184419155121
146,0.3317054212093353
147,0.30421334505081177
148,0.299458384513855
149,0.2919553220272064
150,0.3741670846939087
151,0.34223473072052
152,0.3078145384788513
153,0.2942665219306946
154,0.3100243806838989
155,0.3402036130428314
156,0.3122870624065399
157,0.33959415555000305
158,0.31756874918937683
159,0.30858102440834045
160,0.29537758231163025
161,0.34472596645355225
162,0.2988940179347992
163,0.28067445755004883
164,0.2984097898006439
165,0.29147762060165405
166,0.262820839881897
167,0.2569926083087921
168,0.3062838613986969
169,0.3193514049053192
170,0.28350114822387695
171,0.2755449414253235
172,0.2946591079235077
173,0.2840540111064911
174,0.28141751885414124
175,0.2938666343688965
176,0.3071460425853729
177,0.2818417251110077
178,0.2697118818759918
179,0.2586725056171417
180,0.3004841208457947
181,0.31760406494140625
182,0.3678175210952759
183,0.2790091931819916
184,0.2981131374835968
185,0.3469124734401703
186,0.32239988446235657
187,0.29817822575569153
188,0.25438570976257324
189,0.31933364272117615
190,0.26379215717315674
191,0.32003188133239746
192,0.2757260501384735
193,0.3214213252067566
194,0.32358619570732117
195,0.3185175657272339
196,0.28650808334350586
197,0.2724887728691101
198,0.32947075366973877
199,0.30886921286582947
200,0.31923991441726685
201,0.30027899146080017
202,0.27884089946746826
203,0.2714584469795227
204,0.2751079499721527
205,0.33925947546958923
206,0.3364083170890808
207,0.2853032946586609
208,0.3346644639968872
209,0.32360196113586426
210,0.2896941304206848
211,0.2820855379104614
212,0.2580691874027252
213,0.29902786016464233
214,0.2884448766708374
215,0.2872912883758545
216,0.26920086145401
217,0.2849130630493164
218,0.28066667914390564
219,0.29359734058380127
220,0.268107146024704
221,0.2742804288864136
222,0.2802155613899231
223,0.28365835547447205
224,0.2831992208957672
225,0.33706235885620117
226,0.310656875371933
227,0.28326642513275146
228,0.3062841594219208
229,0.35705679655075073
230,0.3226330280303955
231,0.29053017497062683
232,0.31725966930389404
233,0.2801997661590576
234,0.3112553656101227
235,0.2779514193534851
236,0.3194639980792999
237,0.3245609402656555
238,0.32991060614585876
239,0.29681912064552307
240,0.2653924822807312
241,0.3141300678253174
242,0.2813653349876404
243,0.29895493388175964
244,0.2557307779788971
245,0.28671547770500183
246,0.2785493731498718
247,0.26733195781707764
248,0.28649401664733887
249,0.2927081882953644
250,0.2629379332065582
251,0.266295462846756
252,0.2807440757751465
253,0.257427841424942
254,0.29761573672294617
255,0.28645098209381104
256,0.28972864151000977
257,0.3024290204048157
258,0.2991507053375244
259,0.27790403366088867
260,0.2834433615207672
261,0.29483792185783386
262,0.3158537745475769
263,0.28662991523742676
264,0.2554146647453308
265,0.3076660931110382
266,0.31053367257118225
267,0.3068118691444397
268,0.2914605736732483
269,0.23738399147987366
270,0.31544655561447144
271,0.24331143498420715
272,0.31228458881378174
273,0.24559664726257324
274,0.23937873542308807
275,0.28776606917381287
276,0.2558088004589081
277,0.28322815895080566
278,0.28661271929740906
279,0.2814217805862427
280,0.25989535450935364
281,0.2721109688282013
282,0.2573064863681793
283,0.28411826491355896
284,0.2877560257911682
285,0.28960859775543213
286,0.248677596449852
287,0.3087177574634552
288,0.27496612071990967
289,0.2633683681488037
290,0.24967074394226074
291,0.2849949300289154
292,0.2707158029079437
293,0.2537001371383667
294,0.24377351999282837
295,0.31358110904693604
296,0.32759490609169006
297,0.2746444344520569
298,0.272155225276947
299,0.24770602583885193
300,0.2795553505420685
301,0.324235200881958
302,0.27094680070877075
303,0.2494315207004547
304,0.24861685931682587
305,0.2517428696155548
306,0.30634525418281555
307,0.29686111211776733
308,0.281848281621933
309,0.2682760953903198
310,0.2399042397737503
311,0.29204753041267395
312,0.2917070686817169
313,0.2829993665218353
314,0.2799297571182251
315,0.28360047936439514
316,0.24111241102218628
317,0.2798721194267273
318,0.27114346623420715
319,0.30198365449905396
320,0.2593284249305725
321,0.27967119216918945
322,0.2647831439971924
323,0.2522200047969818
324,0.2656136751174927
325,0.2641092538833618
326,0.2674081325531006
327,0.23265954852104187
328,0.22895048558712006
329,0.28462380170822144
330,0.2631743848323822
331,0.2644764482975006
332,0.23305264115333557
333,0.25848591327667236
334,0.26325979828834534
335,0.2623712122440338
336,0.26502227783203125
337,0.26227983832359314
338,0.2539767026901245
339,0.22801367938518524
340,0.2586846351623535
341,0.2757258117198944
342,0.3577133119106293
343,0.2393345683813095
344,0.2791751027107239
345,0.2951868176460266
346,0.3037726581096649
347,0.26855963468551636
348,0.24651753902435303
349,0.3090513050556183
350,0.2579426169395447
351,0.25821036100387573
352,0.24919302761554718
