,0
0,0.718025267124176
1,0.7227018475532532
2,0.7126396894454956
3,0.7136916518211365
4,0.7051648497581482
5,0.7064722180366516
6,0.6945657730102539
7,0.6962496638298035
8,0.6864899396896362
9,0.6856863498687744
10,0.6813393235206604
11,0.6788139939308167
12,0.656775712966919
13,0.6606485843658447
14,0.6499884128570557
15,0.6395972371101379
16,0.6351574063301086
17,0.6336804032325745
18,0.6180910468101501
19,0.6283769607543945
20,0.6256017088890076
21,0.6052910089492798
22,0.6061944365501404
23,0.613624632358551
24,0.6001092791557312
25,0.5823351144790649
26,0.5816813707351685
27,0.5727235078811646
28,0.5544577836990356
29,0.5351690053939819
30,0.5356889367103577
31,0.533707857131958
32,0.5167174935340881
33,0.5079571008682251
34,0.49739739298820496
35,0.49891549348831177
36,0.4713294506072998
37,0.5009329319000244
38,0.4624421000480652
39,0.45351603627204895
40,0.46517762541770935
41,0.43036049604415894
42,0.41397514939308167
43,0.4526263475418091
44,0.42408668994903564
45,0.4096289277076721
46,0.43184542655944824
47,0.4101819396018982
48,0.4151587188243866
49,0.38142868876457214
50,0.3777148723602295
51,0.342129647731781
52,0.3704134225845337
53,0.34816187620162964
54,0.36537954211235046
55,0.33593177795410156
56,0.353250116109848
57,0.35345447063446045
58,0.3538694381713867
59,0.3259466886520386
60,0.31889235973358154
61,0.3435314893722534
62,0.31189852952957153
63,0.3528469204902649
64,0.31346142292022705
65,0.31507226824760437
66,0.33165737986564636
67,0.3019905090332031
68,0.35882627964019775
69,0.32156264781951904
70,0.3155439496040344
71,0.31981950998306274
72,0.30941277742385864
73,0.27895450592041016
74,0.3098449110984802
75,0.27302730083465576
76,0.3143598139286041
77,0.3140634298324585
78,0.2911871075630188
79,0.3177932798862457
80,0.3247626721858978
81,0.32527169585227966
82,0.2952994108200073
83,0.3277287185192108
84,0.2819788157939911
85,0.30435454845428467
86,0.29146531224250793
87,0.2839450538158417
88,0.2747254967689514
89,0.2636004090309143
90,0.2701956033706665
91,0.2638717293739319
92,0.29109200835227966
93,0.30704325437545776
94,0.26965048909187317
95,0.23662923276424408
96,0.24906662106513977
97,0.2762254476547241
98,0.26721906661987305
99,0.2947087585926056
100,0.3208239674568176
101,0.27877187728881836
102,0.28325581550598145
103,0.34673288464546204
104,0.27620553970336914
105,0.33043748140335083
106,0.2867058217525482
107,0.2487725168466568
108,0.3031836152076721
109,0.27470627427101135
110,0.25021636486053467
111,0.3183404803276062
112,0.2623717784881592
113,0.2657833695411682
114,0.2705041170120239
115,0.21435686945915222
116,0.2302941232919693
117,0.3423515856266022
118,0.2559793293476105
119,0.2141759842634201
120,0.23167377710342407
121,0.3037298917770386
122,0.3239501416683197
123,0.25279751420021057
124,0.24091403186321259
125,0.2865487337112427
126,0.26319506764411926
127,0.2403886616230011
128,0.23501446843147278
129,0.22750528156757355
130,0.3005073368549347
131,0.23040787875652313
132,0.26250213384628296
133,0.25426164269447327
134,0.2715907096862793
135,0.269037663936615
136,0.23141945898532867
137,0.25792762637138367
138,0.3392370045185089
139,0.27380648255348206
140,0.2548770606517792
141,0.24474872648715973
142,0.25289714336395264
143,0.24834668636322021
144,0.24208547174930573
145,0.22141310572624207
146,0.2727631628513336
147,0.24083612859249115
148,0.32587477564811707
149,0.2451072484254837
150,0.24224641919136047
151,0.2429957091808319
152,0.23014862835407257
153,0.25937455892562866
154,0.2997714579105377
155,0.2624960243701935
156,0.23760484158992767
157,0.24811047315597534
158,0.2387242466211319
159,0.20660127699375153
160,0.2512151598930359
161,0.25711342692375183
162,0.2455994337797165
163,0.25001537799835205
164,0.1873813420534134
165,0.27776333689689636
166,0.2479378581047058
167,0.25360748171806335
168,0.18580396473407745
169,0.25859689712524414
170,0.2266591191291809
171,0.21217350661754608
172,0.24313491582870483
173,0.22625406086444855
174,0.1968473494052887
175,0.2156883180141449
176,0.2398102581501007
177,0.2815795838832855
178,0.20889562368392944
179,0.18746264278888702
180,0.24643397331237793
181,0.24784810841083527
182,0.20929864048957825
183,0.246000736951828
184,0.20852278172969818
185,0.2555340826511383
186,0.21707841753959656
187,0.21048015356063843
188,0.2156926542520523
189,0.22667083144187927
190,0.19938519597053528
191,0.2814685106277466
192,0.24179509282112122
193,0.18441706895828247
194,0.22336246073246002
195,0.2401599884033203
196,0.21786664426326752
197,0.1863861232995987
198,0.18094751238822937
199,0.1887991726398468
200,0.2528011202812195
201,0.16285429894924164
202,0.19132770597934723
203,0.21503274142742157
204,0.24539747834205627
205,0.21680817008018494
206,0.20744141936302185
207,0.20380660891532898
208,0.22484615445137024
209,0.20517079532146454
210,0.27746692299842834
211,0.2606472373008728
212,0.21257908642292023
213,0.24625571072101593
214,0.24718333780765533
215,0.20079496502876282
216,0.22074492275714874
217,0.22561179101467133
218,0.22815753519535065
219,0.21367037296295166
220,0.1866159439086914
221,0.2214929759502411
222,0.18152432143688202
223,0.2581580579280853
224,0.19718138873577118
225,0.31832611560821533
226,0.20833668112754822
227,0.19672033190727234
228,0.17401950061321259
229,0.18353542685508728
230,0.21859464049339294
231,0.24241161346435547
232,0.18410125374794006
233,0.19793067872524261
234,0.22872979938983917
235,0.2100170999765396
236,0.19208957254886627
237,0.1742733269929886
238,0.21285805106163025
239,0.30244967341423035
240,0.23472629487514496
241,0.23403608798980713
242,0.17639075219631195
243,0.13879074156284332
244,0.17959272861480713
245,0.21054695546627045
246,0.21450671553611755
247,0.1721991002559662
248,0.20098023116588593
249,0.22733458876609802
250,0.20608028769493103
251,0.19794847071170807
252,0.19760814309120178
253,0.1969374120235443
254,0.20429840683937073
255,0.1519434005022049
256,0.21449509263038635
257,0.26858994364738464
258,0.19229410588741302
259,0.19061359763145447
260,0.21325752139091492
261,0.21581920981407166
262,0.18098774552345276
263,0.19540521502494812
264,0.2007877081632614
265,0.17868895828723907
266,0.18257968127727509
267,0.17761680483818054
268,0.21425248682498932
269,0.19369728863239288
