,0
0,0.7373824119567871
1,0.7187941670417786
2,0.6924108266830444
3,0.6613401174545288
4,0.6451422572135925
5,0.6184079647064209
6,0.6066812872886658
7,0.5746031403541565
8,0.5695613622665405
9,0.5425703525543213
10,0.5380606651306152
11,0.4996104836463928
12,0.5004282593727112
13,0.5033165216445923
14,0.51239013671875
15,0.5225437879562378
16,0.48482516407966614
17,0.4424765706062317
18,0.4681505858898163
19,0.4398452043533325
20,0.4636017382144928
21,0.5001070499420166
22,0.4831116497516632
23,0.4292691648006439
24,0.44448569416999817
25,0.4325275421142578
26,0.43214479088783264
27,0.42743682861328125
28,0.40632164478302
29,0.4228203296661377
30,0.41822049021720886
31,0.4183060824871063
32,0.37550732493400574
33,0.37905141711235046
34,0.3870335519313812
35,0.3771892488002777
36,0.39659231901168823
37,0.4056871235370636
38,0.4444776773452759
39,0.38555434346199036
40,0.45518019795417786
41,0.4012034237384796
42,0.4034041464328766
43,0.38438042998313904
44,0.38107436895370483
45,0.413360059261322
46,0.31492772698402405
47,0.3731001019477844
48,0.35458341240882874
49,0.309990257024765
50,0.40199100971221924
51,0.3773719072341919
52,0.32197239995002747
53,0.31528088450431824
54,0.34323012828826904
55,0.38605988025665283
56,0.4414580464363098
57,0.2808629870414734
58,0.2965777516365051
59,0.31424397230148315
60,0.421744704246521
61,0.30385565757751465
62,0.3354390561580658
63,0.3618960976600647
64,0.31570643186569214
65,0.2909644544124603
66,0.3844650685787201
67,0.3534349203109741
68,0.33561670780181885
69,0.42044517397880554
70,0.340180367231369
71,0.35450029373168945
72,0.3169339895248413
73,0.2555258572101593
74,0.3372383415699005
75,0.28583666682243347
76,0.3143167197704315
77,0.32343435287475586
78,0.2714651823043823
79,0.3432852327823639
80,0.2625768780708313
81,0.26350775361061096
82,0.2843710482120514
83,0.3158671259880066
84,0.2752566933631897
85,0.3178790509700775
86,0.2873196005821228
87,0.2786156237125397
88,0.26890209317207336
89,0.2713907063007355
90,0.3185800015926361
91,0.3320874571800232
92,0.23709815740585327
93,0.23998089134693146
94,0.2536311745643616
95,0.2793830335140228
96,0.29240208864212036
97,0.26764535903930664
98,0.21378320455551147
99,0.25966814160346985
100,0.32866764068603516
101,0.2713230550289154
102,0.26339593529701233
103,0.26729151606559753
104,0.24311746656894684
105,0.2732141613960266
106,0.28224411606788635
107,0.24113942682743073
108,0.2757529616355896
109,0.2545662224292755
110,0.2480500042438507
111,0.32752957940101624
112,0.27262669801712036
113,0.2367202490568161
114,0.21744757890701294
115,0.24041061103343964
116,0.2020389586687088
117,0.22027692198753357
118,0.25329944491386414
119,0.18408648669719696
120,0.22163912653923035
121,0.1926267445087433
122,0.22830140590667725
123,0.19379280507564545
124,0.24160800874233246
125,0.2369934320449829
126,0.21986013650894165
127,0.21607759594917297
128,0.30677270889282227
129,0.17701686918735504
130,0.2108232080936432
131,0.18172861635684967
132,0.16829411685466766
133,0.20137009024620056
134,0.26697400212287903
135,0.16598087549209595
136,0.22699294984340668
137,0.21022020280361176
138,0.23731619119644165
139,0.19163991510868073
140,0.1899907886981964
141,0.18936684727668762
142,0.2172897309064865
143,0.18739169836044312
144,0.18817774951457977
145,0.19572092592716217
146,0.15597201883792877
147,0.19838553667068481
148,0.19357340037822723
149,0.19945989549160004
150,0.22209951281547546
151,0.18520881235599518
152,0.14117206633090973
153,0.14903149008750916
154,0.1464191973209381
155,0.21899493038654327
156,0.17197774350643158
157,0.15683872997760773
158,0.1979939341545105
159,0.17380546033382416
160,0.22550731897354126
161,0.22235113382339478
162,0.19060665369033813
163,0.15969914197921753
164,0.2085612565279007
165,0.1562299132347107
166,0.1856447011232376
167,0.2097620815038681
168,0.2533651888370514
169,0.16167870163917542
170,0.16716301441192627
171,0.19153691828250885
172,0.1528475433588028
173,0.17334209382534027
174,0.22291254997253418
175,0.14929744601249695
176,0.12532445788383484
177,0.15730784833431244
178,0.15834757685661316
179,0.11646924912929535
180,0.18547719717025757
181,0.14588819444179535
182,0.18198801577091217
183,0.11738145351409912
184,0.12023737281560898
185,0.1445210576057434
